id,AAA_perc,AAG_perc,AAT_perc,ACCIII_cuts,ACC_perc,ACG_perc,AFLIII_cuts,AGA_perc,AGEI_cuts,AGG_perc,AHDI_cuts,AJUI_cuts,ALEI_cuts,ARSI_cuts,ASIGI_cuts,ATA_perc,ATC_perc,AT_perc,BCGI_cuts,BMERI_cuts,BMSI_cuts,BPII_cuts,BPMI_cuts,BPU10I_cuts,BPUEI_cuts,BPUMI_cuts,BSAWI_cuts,BSAXI_cuts,BSEAI_cuts,BSEMI_cuts,BSERI_cuts,BSGI_cuts,BSHTI_cuts,BSISI_cuts,BSO31I_cuts,BSPTI_cuts,BSPTNI_cuts,BST1107I_cuts,BTSI_cuts,CAT_perc,CCC_perc,CCG_perc,CCT_perc,CGA_perc,CGG_perc,CGT_perc,CG_perc,CSPAI_cuts,ECO57I_cuts,FALI_cuts,FAUNDI_cuts,GAG_perc,GCC_perc,GCG_perc,GGA_perc,GGG_perc,GG_perc,GTC_perc,HINFI_cuts,HPY99I_cuts,KPN2I_cuts,MMEI_cuts,NCII_cuts,NDEI_cuts,NMEAIII_cuts,NSPI_cuts,OLII_cuts,PFEI_cuts,SEXAI_cuts,STUI_cuts,Sequence Length,TCC_perc,TCG_perc,TGG_perc,TTA_perc,XCEI_cuts,Variant
OM068050.1,2.9821674446720623,1.9444537730463107,2.5556637673372067,2,1.2492863619572152,0.5474023575242637,34,2.0216945965006548,2,1.0948047150485274,3,2,6,16,0,1.5884743258219431,1.1351042751116633,7.74371201182041,0,3,50,12,9,6,12,5,4,20,1,16,7,16,2,11,2,10,2,7,9,1.625415589213151,0.3727709305840078,0.2518722503945999,1.1351042751116633,0.3123215904893038,0.25858884373845586,0.5709104342277597,1.4708351522885255,2,28,38,10,0.9906975182187595,0.6246431809786076,0.2988884038015918,0.9369647714679115,0.4533700507102797,3.6602975251015817,0.8966652114047754,73,6,1,17,5,10,4,36,6,40,6,1,29782,0.6951674110890956,0.3727709305840078,1.853779762904255,2.9385095879369985,36,UNKNOWN_KEY_FORMAT
OU116445.1,2.986476963860273,1.932821046273615,2.55696117579947,2,1.2482802590517097,0.5503171034529042,34,2.0200664407234656,1,1.0905674306231334,3,2,6,16,0,1.5771282842857621,1.1375457199422838,7.7374760930107715,0,3,50,12,9,7,12,5,3,20,1,16,7,15,1,10,2,9,3,7,9,1.6274621656991377,0.385893090835878,0.24831381497265193,1.1409013120365088,0.3120700647629274,0.255024999161102,0.5704506560182544,1.4629399724859913,1,26,38,9,0.9898996677963826,0.6274957216200799,0.29529210429180225,0.9362101942887823,0.44964934062615347,3.647283830486864,0.8992986812523069,73,6,1,17,5,9,4,36,6,40,6,1,29808,0.6946075635045803,0.36911513036475285,1.8522868360122144,2.9428542666353477,36,UNKNOWN_KEY_FORMAT
OY611939.1,2.994656001075522,1.9426612442442779,2.544281248949686,2,1.2502940879911268,0.5545659261250967,33,2.0233253789533827,1,1.0956878297986758,3,2,6,16,0,1.576311632440426,1.142741908378987,7.739615539723081,2,3,51,12,9,6,13,4,3,20,1,15,6,16,1,9,2,10,2,7,9,1.6334487278593754,0.37643262864248983,0.2419924041273149,1.1494639196047456,0.3159345276106611,0.25207542096595303,0.5713709541894935,1.4686113724963032,1,27,38,9,0.9948576614122946,0.6285080496084428,0.29576849393338484,0.9377205659933453,0.44701374651295667,3.656405430837478,0.8940274930259133,73,6,1,18,4,9,3,35,6,40,7,1,29884,0.6923671562531509,0.37643262864248983,1.8619971095351728,2.95096292810809,35,UNKNOWN_KEY_FORMAT
MZ849971.1,2.9892855943304335,1.9413562623853828,2.5694421119806536,2,1.232660464178954,0.5541933967017096,34,2.028683706714137,1,1.08823430625063,3,2,6,14,0,1.581970241493971,1.1453330198501999,7.761805602203264,0,3,50,12,9,6,12,5,3,20,1,15,7,16,1,10,2,10,2,6,9,1.62227521579955,0.3761797601854029,0.24518859369227153,1.1386155241326035,0.32243979444463106,0.2552648372686663,0.5642696402781043,1.467723517162625,1,26,38,9,0.9975481140630772,0.6247271017364726,0.29221106371544686,0.9370906526047089,0.44335471736136767,3.630684489823336,0.89678567829913,72,6,1,17,5,9,4,36,6,40,6,1,29775,0.6986195546300339,0.3761797601854029,1.8439525744802336,2.952339367883653,36,UNKNOWN_KEY_FORMAT
ON286531.1,2.986681017085968,1.9373066056773847,2.5662585766177854,2,1.2478138033095654,0.5448674828467645,33,2.0180277142472756,1,1.0863715861697834,3,2,7,16,0,1.5908785147316022,1.1368222790259654,7.74818401937046,0,3,52,11,9,6,12,5,3,20,1,16,7,16,1,10,3,10,2,8,9,1.6278756894928021,0.3901520247544733,0.25225346428090945,1.1469124175972016,0.31279429570832773,0.25561684380465494,0.571774519036728,1.4628732849071833,1,27,38,9,0.9821068209336741,0.6255885914166555,0.29261401856585495,0.9451096461724741,0.4607829947531279,3.675679311272532,0.8980223328400377,73,6,1,18,5,9,4,35,7,40,6,1,29791,0.6995829409390556,0.373335127135746,1.8700390152024755,2.9395937037535314,35,UNKNOWN_KEY_FORMAT
OD974984.1,2.9937504199986558,1.9353538068678182,2.5569518177541832,2,1.2431960217727305,0.5510382366776426,34,2.0227135273167125,1,1.0953564948592165,3,2,6,16,0,1.5825549358242055,1.1323163765875948,7.737795249134832,0,3,50,12,9,7,12,5,3,20,1,16,7,15,1,10,2,9,3,7,9,1.6262347960486527,0.37967878502788793,0.24863920435454606,1.1390363550836637,0.3158389893152342,0.2553591828506149,0.5644781936697802,1.4581863387427343,1,26,38,9,0.9911968281701499,0.628317989382434,0.29231906457899337,0.9407969894496336,0.45695853773267925,3.6689849813526862,0.8971171292251865,73,6,1,18,5,9,4,36,6,40,6,1,29885,0.6955177743431221,0.36623882803575025,1.8614340434110612,2.9399905920301053,36,UNKNOWN_KEY_FORMAT
OL474215.1,2.984974284849911,1.9429224511748295,2.5479848062119737,2,1.2437392853541296,0.551279034589398,35,2.0168745167904802,1,1.102558069178796,3,2,6,18,0,1.5866079532085113,1.129449729402669,7.741176470588234,0,3,50,12,9,6,12,5,3,20,1,16,7,16,1,10,2,11,2,7,9,1.6403912736562574,0.3731217856062389,0.24874785707082592,1.1496184745705738,0.3159770076305086,0.25210931459881003,0.5781706948132711,1.4689075630252102,1,27,38,9,0.9916299707553194,0.6252311002050489,0.2958082624626038,0.9512924804195099,0.4537967662778581,3.670588235294118,0.9008706174997478,72,6,1,18,5,9,4,36,6,39,6,1,29751,0.7059060808766681,0.3731217856062389,1.8622474705032102,2.9311909644021648,36,UNKNOWN_KEY_FORMAT
OK548200.1,2.980132450331126,1.946208947155021,2.5577780781186648,2,1.2434112717934855,0.5406135964319503,34,2.0205433166644142,2,1.0879848628192998,3,2,6,16,0,1.5981889444519528,1.1285308825516962,7.754164273406089,0,3,50,12,9,6,12,5,4,20,1,16,7,16,2,11,2,10,2,7,9,1.6285984592512501,0.3750506825246655,0.2466549533720773,1.1352885525070955,0.30071631301527235,0.25679145830517636,0.5744019462089471,1.4596073926411461,2,28,38,10,0.9697256385998108,0.6149479659413435,0.2973374780375726,0.9258007838897149,0.44938505203405865,3.6591546440517617,0.8987701040681173,73,6,1,17,5,10,3,36,6,40,6,1,29598,0.696040005406136,0.3750506825246655,1.8651169076902285,2.946344100554129,36,UNKNOWN_KEY_FORMAT
MZ399094.1,2.9983193277310924,1.9428571428571426,2.571428571428571,2,1.2403361344537815,0.561344537815126,34,2.026890756302521,1,1.0890756302521007,3,2,6,14,0,1.5831932773109243,1.1428571428571428,7.7442775032772015,0,3,50,12,9,6,12,5,3,20,1,15,7,16,1,10,2,10,2,6,9,1.6134453781512605,0.373109243697479,0.25210084033613445,1.1428571428571428,0.31932773109243695,0.25546218487394956,0.5781512605042016,1.4823031158616518,1,27,38,9,0.9949579831932773,0.6285714285714286,0.292436974789916,0.9378151260504201,0.44369747899159667,3.6368525427716714,0.9008403361344538,71,6,1,18,5,9,4,36,6,39,6,1,29752,0.6991596638655462,0.3764705882352941,1.8487394957983194,2.9478991596638653,36,UNKNOWN_KEY_FORMAT
MW805081.1,2.995298858294157,1.9408999328408327,2.5486903962390866,2,1.2458025520483547,0.5540631296171927,34,2.028206850235057,1,1.0913364674278039,3,2,6,16,0,1.5715245130960378,1.1349899261249161,7.726402740002014,0,3,50,12,9,6,12,5,3,20,1,16,7,16,1,10,2,10,2,7,9,1.628609805238415,0.3794492948287441,0.24848891873740764,1.1484217595701813,0.31564808596373406,0.25184687709872394,0.5742108797850907,1.4673785299351936,1,26,36,9,0.9939556749496306,0.6279382135661518,0.2988582941571524,0.9335124244459367,0.44996642041638685,3.6566938652160776,0.8999328408327737,74,6,1,18,5,9,3,36,6,41,6,1,29782,0.6984553391537944,0.36601746138347885,1.8636668905305576,2.941571524513096,36,UNKNOWN_KEY_FORMAT
MW640599.1,2.9954227248249863,1.9419763058696822,2.5444264943457187,2,1.2520193861066236,0.5553311793214862,34,2.026117393645665,1,1.0904684975767367,3,2,5,16,0,1.5751211631663975,1.1308562197092082,7.717160838690136,0,3,50,12,9,6,12,5,3,20,1,16,7,16,1,10,2,10,2,7,9,1.6222401723209479,0.3735864297253635,0.249057619816909,1.1443187937533656,0.3163704900376952,0.2524232633279483,0.5755250403877221,1.4707367145693804,1,26,36,9,0.9861335487345181,0.6226440495422725,0.29954227248249865,0.9289176090468497,0.44763058696822833,3.6549658398680713,0.8952611739364567,74,6,1,18,5,9,3,36,5,41,6,1,29714,0.693322563274098,0.36685514270328484,1.8645665051157783,2.9415724286483576,36,UNKNOWN_KEY_FORMAT
OQ521703.1,2.991983362962466,1.9421057927749639,2.545869251668735,2,1.2578405393620233,0.5534498373192902,33,2.025961828732432,2,1.0834199845704895,3,4,6,16,0,1.5865562003152989,1.123670881830074,7.73126718991078,0,3,50,13,9,6,12,6,3,20,0,16,7,16,2,11,2,10,2,7,9,1.620098614698286,0.38238352396605507,0.25156810787240463,1.1471505718981652,0.3287156609532754,0.25492234931070334,0.5668668030724852,1.4791708593278325,2,26,38,9,0.9962097071747225,0.6272431489618623,0.2951732465702881,0.9291248784087479,0.44275986985543214,3.6392298919970485,0.9056451883406569,73,6,0,18,6,9,4,35,6,39,6,1,29815,0.6876194948512394,0.37902928252775636,1.8582497568174958,2.95508670714118,35,UNKNOWN_KEY_FORMAT
OQ691144.1,3.0134759937698923,1.950294575743211,2.556375702580077,2,1.2527933906683821,0.5349766370962281,34,2.0247849935667364,1,1.0936547707726687,2,2,6,16,0,1.584614342791359,1.141057763933094,7.760284408329102,0,2,50,12,9,6,12,5,3,18,1,16,6,16,1,10,2,10,2,7,10,1.6455610482833345,0.3792239452834022,0.25055867813367644,1.141057763933094,0.30811945554276426,0.25055867813367644,0.5688359179251032,1.4491281530387676,1,27,38,9,0.9819191440373807,0.6230107672513036,0.2945757432112142,0.9345161508769554,0.45371436310692764,3.6634501438970712,0.8938850138823052,74,6,1,18,5,9,2,34,6,41,6,1,29536,0.6941152569919414,0.36906616103473966,1.8656463736710234,2.9525292882779173,34,UNKNOWN_KEY_FORMAT
OW689741.1,3.00564819795589,1.946611081226466,2.551775147928994,2,1.2405863367401828,0.5580957504034427,31,2.0239376008606778,1,1.0993813878429264,3,2,6,16,0,1.600322754168908,1.14308768154922,7.738595488620701,0,3,49,12,9,6,12,5,3,18,1,15,6,16,1,10,2,10,2,7,8,1.617132867132867,0.36646046261430876,0.24542764927380314,1.1363636363636365,0.3261161915008069,0.25887573964497046,0.5749058633674018,1.48250243722056,1,27,38,8,1.0018827326519633,0.628698224852071,0.30258203335126416,0.9413663259817107,0.4437869822485207,3.6507883147880458,0.9111081226465843,72,6,1,18,5,8,3,33,6,39,6,2,29873,0.6892146315223238,0.37654653039268426,1.849112426035503,2.9350457235072622,33,UNKNOWN_KEY_FORMAT
OQ690893.1,3.0029115038255805,1.9534159387907102,2.545873112600718,2,1.2593946780418444,0.534904191211321,34,2.031281738777168,1,1.0901211998104137,3,2,6,16,0,1.5843997562461913,1.1273613650213283,7.738921425911507,0,3,49,12,9,6,12,5,3,20,1,16,7,16,1,10,2,10,2,8,9,1.6351817997156206,0.3791725912384048,0.25052474778251743,1.1510596519737288,0.3080777303812039,0.24713927821788884,0.5653734172929785,1.4421612106029318,1,26,36,10,0.9817861737422982,0.6263118694562936,0.2945358521226894,0.9276186607082402,0.4502674520956057,3.656183350824334,0.8971494346265827,74,6,1,18,5,10,3,35,6,41,6,1,29540,0.700792199878123,0.3622452434152617,1.868779199674995,2.9419730516622655,35,UNKNOWN_KEY_FORMAT
OZ062341.1,2.991237788296908,1.937086648537953,2.5615201262295635,2,1.2488669553832208,0.5539329237586866,34,2.0277302178802836,1,1.0910800013428676,3,2,6,12,0,1.581226709638433,1.1447947091012858,7.744209466263848,0,3,50,11,9,6,12,5,3,20,1,15,7,16,1,10,2,10,2,6,9,1.6181555712223454,0.3760029543089267,0.2517876926175848,1.1447947091012858,0.31893107731560744,0.25514486185248597,0.5740759391680935,1.4770057066129574,1,27,36,9,0.997079262765636,0.6311478161614127,0.29543089267129957,0.9366502165374155,0.44314633900694933,3.6354481369587113,0.8997213549535032,71,6,1,18,5,9,4,36,6,39,6,1,29795,0.7016483700943364,0.3760029543089267,1.8464430791956223,2.9475945882431933,36,UNKNOWN_KEY_FORMAT
OQ690442.1,3.0029115038255805,1.9534159387907102,2.549258582165346,2,1.2593946780418444,0.5382896607759496,34,2.034667208341797,1,1.0901211998104137,3,2,6,16,0,1.5742433475523054,1.1273613650213283,7.738921425911507,0,3,50,12,9,6,12,5,3,20,1,16,7,16,1,10,2,10,2,7,9,1.631796330150992,0.3791725912384048,0.25052474778251743,1.1510596519737288,0.3080777303812039,0.24713927821788884,0.5687588868576071,1.4455465655573987,1,26,36,9,0.9817861737422982,0.6263118694562936,0.2945358521226894,0.9276186607082402,0.4502674520956057,3.656183350824334,0.8971494346265827,74,6,1,18,5,9,3,35,6,41,6,1,29540,0.700792199878123,0.3622452434152617,1.868779199674995,2.9453585212268942,35,UNKNOWN_KEY_FORMAT
MZ240166.1,3.0013550135501355,1.947831978319783,2.557588075880759,2,1.2567750677506775,0.5352303523035231,34,2.0257452574525745,1,1.0941734417344173,3,2,6,16,0,1.5819783197831976,1.1246612466124661,7.753802377968226,0,3,50,12,9,7,12,5,3,20,1,16,7,15,1,10,2,9,3,8,9,1.6327913279132793,0.37601626016260165,0.2506775067750678,1.1449864498644986,0.3048780487804878,0.24390243902439024,0.5691056910569106,1.4396531282815621,1,27,38,9,0.975609756097561,0.6266937669376694,0.29132791327913277,0.9315718157181572,0.45731707317073167,3.665187493648589,0.9044715447154471,73,6,1,18,5,9,3,35,6,40,7,1,29522,0.6978319783197833,0.3624661246612466,1.8699186991869918,2.940379403794038,35,UNKNOWN_KEY_FORMAT
PQ803693.1,3.0151091967560655,1.9584749470000336,2.5608237709055426,2,1.2248881111821517,0.5485075882491504,32,2.0156812598849143,1,1.0936500992697782,3,2,6,16,0,1.6085069152337046,1.1239357943264798,7.789891648159365,0,3,49,11,9,7,11,5,3,18,1,14,6,16,1,10,2,10,2,7,7,1.638792610290406,0.35333310899485143,0.25238079213917963,1.1239357943264798,0.3129521822525827,0.2591109465962244,0.5787932833058519,1.480584157749512,1,27,38,9,0.9758723962714945,0.6292694417336877,0.2961267961099707,0.9388565467577482,0.45092034862200087,3.654350898445387,0.9186660833866137,74,7,1,18,5,9,2,33,6,42,6,1,29719,0.6898408318470909,0.38361880405155296,1.850792475687317,2.9478076521856176,33,UNKNOWN_KEY_FORMAT
MZ181522.1,3.0002020338069904,1.9428917772240557,2.5489931981951646,2,1.2425079129907737,0.5488585089905044,34,2.0102363795541787,2,1.0943497878645025,3,2,6,18,0,1.57923092464139,1.1313893191460704,7.724165796828177,0,3,50,11,9,6,12,5,4,18,1,16,6,16,2,11,2,11,2,7,9,1.6263721462724763,0.3771297730486901,0.2559094888544683,1.1313893191460704,0.31315240083507306,0.2592767189709745,0.5690618896895414,1.4680628977406647,2,26,38,9,0.9832311940197994,0.6263048016701461,0.28621455990302375,0.9495588928547377,0.44447437537881335,3.6701572443516612,0.9091521314566638,73,7,1,18,5,9,3,36,6,40,6,2,29700,0.6902821738837632,0.3771297730486901,1.8721799447774259,2.9463263519428917,36,UNKNOWN_KEY_FORMAT
MZ497860.1,2.987980930638555,1.9405089639427922,2.561606123682267,2,1.2354797555898744,0.5573088027932586,34,2.027798294500772,1,1.0844020680856779,3,2,6,14,0,1.5812797958772578,1.1448331430873564,7.748346594151812,0,3,50,12,9,6,12,5,3,20,1,15,7,16,1,10,2,10,2,6,9,1.6215671792117101,0.37937285973276036,0.24843886389578998,1.138118579198281,0.3222990666756194,0.25851070972940304,0.5774524944604847,1.4838688018263002,1,27,38,9,0.9971127375276976,0.6278117236285503,0.29879809306385546,0.9366816625260189,0.44651849862351445,3.6358142813979253,0.8997515611361042,71,6,1,18,5,9,4,36,6,39,6,1,29788,0.7016719264083797,0.37937285973276036,1.8465050694957363,2.9476935473041026,36,UNKNOWN_KEY_FORMAT
MW942899.1,3.094680495148879,1.9371027099364335,2.5493476078956174,2,1.24790899966544,0.5520240883238542,34,2.0207427233188358,1,1.09401137504182,3,2,6,16,0,1.5757778521244565,1.1375041820006693,7.724474775859762,0,3,50,12,9,6,12,5,3,20,1,16,7,16,1,10,2,10,2,7,9,1.6226162596186016,0.3880896620943459,0.24757443961191034,1.1441953830712612,0.31448645031783207,0.2509200401472064,0.5687520910003346,1.4585842365850394,1,26,36,9,0.9902977584476413,0.625627300100368,0.29441284710605553,0.9300769488123118,0.4483104717296755,3.649805968152014,0.893275342924055,74,6,1,18,5,9,3,36,6,41,6,1,29900,0.6958849113415858,0.36467045834727335,1.8568082970893276,2.9407828705252594,36,UNKNOWN_KEY_FORMAT
PQ362862.1,3.0087545701539598,1.9521685170898602,2.5525777345453324,2,1.2242981249790361,0.5601583201958877,32,2.015899104417536,1,1.0867742260087883,3,2,6,16,0,1.5999731660684937,1.1337336061449703,7.791641510699672,0,3,49,11,9,6,11,5,3,18,1,14,5,16,1,10,2,10,2,7,7,1.6368698218897797,0.358903833897964,0.25492234931070334,1.123670881830074,0.3287156609532754,0.2616308321873009,0.58028376882568,1.4959415039914135,1,27,38,9,0.9827927414215275,0.6339516318384597,0.2918190051319894,0.9358333612853453,0.4461141112937309,3.6392298919970485,0.9123536712172543,73,7,1,18,5,9,3,33,6,42,6,1,29815,0.6909737362895382,0.38909200684265255,1.844832791064301,2.9416697413879853,33,UNKNOWN_KEY_FORMAT
OU117622.1,3.0963802878325337,1.9356570163373479,2.549565567446073,2,1.2546546345063572,0.5434600288503473,34,2.0195243047401794,1,1.0969841323090341,3,2,6,16,0,1.5800597135093428,1.1305310476701667,7.721204803112632,0,3,50,12,9,8,12,5,3,20,1,16,7,15,1,10,2,9,3,7,9,1.6236707034788151,0.382434835116911,0.24824717367238083,1.1439498138146198,0.30527692978630616,0.2516018652084941,0.5702975611392533,1.448983698933387,1,26,38,9,0.9829246200811835,0.6239726257170652,0.29185816364185313,0.9326042470394847,0.44952866583917606,3.652646407727913,0.9024120232144655,73,6,1,17,5,9,4,36,6,40,6,1,29890,0.6944211479754436,0.36566137743634475,1.8551444194706297,2.9353550940990973,36,UNKNOWN_KEY_FORMAT
OM092668.1,3.0040613566945256,1.9467660188634914,2.5509347833383678,2,1.2452589534454404,0.5571778605712752,31,2.0172523747188937,1,1.1042862417346355,3,2,6,16,0,1.6044037189943947,1.144564159366294,7.749362330514163,0,3,49,12,9,6,12,5,3,18,1,15,6,16,1,10,2,10,2,7,8,1.6211861846742524,0.3725707380928406,0.24502399892592222,1.1344946799583795,0.3289363273252106,0.25844997146980836,0.5739603262511328,1.4834205933682374,1,27,38,8,0.9901654751116034,0.6243077232907058,0.30208438223743833,0.9364615849360589,0.44305709394824283,3.651496845214123,0.9062531467123149,72,6,1,18,5,8,3,33,6,40,6,2,29811,0.6880810928741651,0.37928372436478364,1.8460712247843454,2.9402879871110663,33,UNKNOWN_KEY_FORMAT
OK548142.1,2.9902689552642245,1.946208947155021,2.5510204081632653,2,1.2467901067711853,0.5406135964319503,34,2.0171644816867147,2,1.0879848628192998,3,2,6,16,0,1.5948101094742533,1.1251520475739964,7.744028110957192,0,3,50,12,9,6,12,5,4,20,1,16,7,16,2,11,2,10,2,7,9,1.6285984592512501,0.3750506825246655,0.25003378834977696,1.1319097175293957,0.30071631301527235,0.25679145830517636,0.5744019462089471,1.4596073926411461,2,28,38,10,0.9697256385998108,0.6115691309636437,0.2973374780375726,0.9258007838897149,0.44938505203405865,3.6591546440517617,0.9055277740235167,73,6,1,17,5,10,3,36,6,40,6,1,29598,0.696040005406136,0.3716718475469658,1.8651169076902285,2.946344100554129,36,UNKNOWN_KEY_FORMAT
PP122165.1,2.982173971317518,1.9434392172631014,2.5499262833400347,2,1.2565339766787293,0.5461734351963543,34,2.0171558772282534,2,1.0990483849349955,3,2,6,16,0,1.588258946521914,1.1325559576464281,7.739989948065003,0,3,50,12,9,6,12,5,4,20,1,16,7,16,2,11,2,10,2,7,9,1.6251172765044901,0.3886878434526203,0.2513067953357459,1.1359067149175714,0.31497118348746816,0.2613590671491757,0.5662779788232141,1.4709331546322666,2,28,38,10,0.9884733949872672,0.6232408524326498,0.30156815440289503,0.9348612786489747,0.4523522316043426,3.6622549840844365,0.8946521913952553,73,6,1,17,5,10,4,36,6,40,6,1,29846,0.6969575123978019,0.3719340570969039,1.8496180136710898,2.9352633695215116,36,UNKNOWN_KEY_FORMAT
MW914094.1,2.9906038460243156,1.9364833462432223,2.5460546256693495,2,1.249452732967366,0.5489509311959048,34,2.020678274340754,1,1.0945340652679083,3,2,6,16,0,1.579496851109689,1.1282120365069208,7.732201791607732,0,3,50,12,9,7,12,5,3,20,1,16,7,15,1,10,2,9,3,7,9,1.6300138079682078,0.3771932778769407,0.2458491900447917,1.1383154278786245,0.3098373353989156,0.25595258141649546,0.5725255110632136,1.464942412608608,1,26,38,9,0.9833967601791668,0.6230424679217323,0.29636614690331053,0.9362476004445492,0.4546526117266696,3.667407557082239,0.905937426329438,73,6,1,18,5,9,4,36,6,40,6,1,29695,0.6903984103997576,0.37382548075303945,1.8623918095173948,2.943454686289698,36,UNKNOWN_KEY_FORMAT
MW796686.1,2.9729911314162862,1.9450416554689598,2.556436441816716,2,1.2463047567858103,0.5442085460897609,34,2.0189465197527547,2,1.0984950282182209,3,2,6,16,0,1.5923138941144852,1.1287288363343186,7.749672478081225,0,3,50,12,9,6,12,5,4,20,1,16,7,16,2,11,2,10,2,7,9,1.6292663262563827,0.3829615694705724,0.25194840096748183,1.1320881483472185,0.30905670518677775,0.25866702499328137,0.5710830421929589,1.4679700359434311,2,28,38,10,0.9909970438054286,0.6214727223864552,0.29897876914807847,0.9372480515990326,0.4535071217414674,3.668245490275118,0.8969363074442355,72,6,1,17,5,10,3,36,6,40,6,1,29770,0.69537758667025,0.37288363343187314,1.8576995431335663,2.942757323300188,36,UNKNOWN_KEY_FORMAT
OU112337.1,3.0340702909750688,1.9387137961158523,2.5569518177541832,2,1.2431960217727305,0.5443182581815739,33,2.0193535380686782,1,1.0886365163631477,3,2,7,16,0,1.5825549358242055,1.142396344331698,7.744254804461765,0,3,52,11,9,6,12,5,3,20,1,16,7,16,1,10,3,9,2,8,9,1.6295947852966868,0.3897587527719911,0.2519991936025805,1.1457563335797327,0.31247900006719975,0.2553591828506149,0.5745581614138835,1.464856874076065,1,27,38,9,0.984476849674081,0.6249580001343995,0.29567905382702775,0.9441569786976682,0.4603185269807137,3.6722214756081173,0.8971171292251865,73,6,1,18,5,9,4,35,7,40,6,1,29773,0.6988777635911565,0.37295880653181906,1.86815402190713,2.936630602782071,35,UNKNOWN_KEY_FORMAT
MZ000347.1,2.9939716431482166,1.9364833462432223,2.549422422793251,2,1.249452732967366,0.5489509311959048,34,2.020678274340754,1,1.0877984710201059,3,2,6,16,0,1.579496851109689,1.131579833630822,7.735569475314878,0,3,50,12,9,7,12,5,3,20,1,15,7,15,1,10,2,9,3,7,10,1.6300138079682078,0.38056107500084196,0.24921698716869295,1.1383154278786245,0.30646953827501433,0.25258478429259423,0.5725255110632136,1.454839361487169,1,26,38,9,0.9833967601791668,0.6264102650456337,0.2929983497794093,0.9362476004445492,0.45128481460276826,3.6573045059608003,0.8992018320816354,73,6,1,18,5,9,4,36,6,40,6,1,29695,0.6903984103997576,0.36372208938133566,1.865759606641296,2.946822483413599,36,UNKNOWN_KEY_FORMAT
